,train_loss,validation_loss,test_corr
0,0.11021768351395925,-0.7999990284442902,0.4999999403953552
1,-0.6225361903508504,-0.6499993354082108,0.7352940440177917
2,-0.6612165207664172,-0.44999948143959045,0.7588234543800354
3,-0.6791669249534606,-0.15000008046627045,0.7970587611198425
4,-0.7898483554522197,-0.8999989628791809,0.761764645576477
5,-0.8561216592788696,-0.8999989628791809,0.7499999403953552
6,-0.6149647317826747,-0.39999932795763016,0.7235293388366699
7,-0.8548224210739136,-0.6499993354082108,0.7352940440177917
8,-0.7984401861826579,-0.6499993354082108,0.7705881595611572
9,-0.8649161616961162,-0.44999948143959045,0.673529326915741
10,-0.7709943811098735,-0.6999991089105606,0.6911764144897461
11,-0.6536277403434118,-0.5999991819262505,0.7441175580024719
12,-0.8451961795488994,-0.8999989628791809,0.8058822751045227
13,-0.900128157933553,-0.7499992400407791,0.782352864742279
14,-0.8500517884890239,-0.6499993354082108,0.782352864742279
