,train_loss,validation_loss,test_corr
0,0.2563869663824638,-0.9999988675117493,0.14999999105930328
1,-0.4413687368233999,-0.6999991089105606,0.7176470160484314
2,-0.8138703922430675,-0.14999970048666,0.7558822631835938
3,-0.800842414299647,-0.6999991089105606,0.7088234424591064
4,-0.5665213445822398,-0.7999990284442902,0.5352940559387207
5,-0.7696189443270366,0.14999970048666,0.6470587849617004
6,-0.8334112286567688,-0.3499995544552803,0.7029411196708679
7,-0.7990573038657506,-0.44999948143959045,0.7323528528213501
8,-0.8493010560671489,-0.24999962747097015,0.7999999523162842
9,-0.8665474673112233,-0.6499993354082108,0.7999999523162842
10,-0.8336955765883128,-0.4999992549419403,0.7970587611198425
