,train_loss,test_corr
0,-0.6642263268723207,0.8264704942703247
1,-0.6991072945735034,0.652941107749939
2,-0.8130130873006933,0.652941107749939
3,-0.8311923575751922,0.7558822631835938
4,-0.8412011721554924,0.7588234543800354
5,-0.7483960582929499,0.7117646336555481
6,-0.6212197419475106,0.7852940559387207
7,-0.7214640010805691,0.7235293388366699
8,-0.8376518242499408,0.811764657497406
9,-0.808540849124684,0.673529326915741
10,-0.7393328490502694,0.673529326915741
