,train_loss,validation_loss,test_corr
0,-0.4120640456676483,-0.6499993354082108,0.7558822631835938
1,-0.6241369726757209,-0.15000008046627045,0.6999999284744263
2,-0.5532885829607646,-0.6499993354082108,0.7588234543800354
3,-0.616600094238917,-0.15000008046627045,0.7470587491989136
4,-0.6149202515681584,-0.5999991819262505,0.7088234424591064
5,-0.7065151413281758,-0.6999991089105606,0.7705881595611572
6,-0.6646468391021093,-0.3499995544552803,0.7941175699234009
7,-0.7122590750455856,-0.6499993354082108,0.7999999523162842
8,-0.6913940072059631,-0.6499993354082108,0.6382352113723755
9,-0.6110049694776535,-0.44999948143959045,0.611764669418335
10,-0.7666372726360957,-0.8999989628791809,0.652941107749939
11,-0.7692401583616932,-0.29999940097332,0.6941176056861877
12,-0.7778722470005354,-0.15000008046627045,0.7352940440177917
13,-0.8098063468933105,-0.44999948143959045,0.7294117212295532
14,-0.7438221397499244,-0.15000008046627045,0.6852940320968628
15,-0.7980493287245433,-0.0500001460313797,0.7176470160484314
16,-0.8159316658973694,-0.049999773502349854,0.6794117093086243
17,-0.8135322630405426,-0.5999991819262505,0.7382352352142334
18,-0.7954472243785858,-0.6999991089105606,0.7852940559387207
19,-0.6844160815080007,-0.6499993354082108,0.7499999403953552
20,-0.8014460901419321,-0.6999991089105606,0.7735293507575989
